Date,AAPL,NVDA,TSLA
2021-10-28,149.72767639160156,24.89653968811035,359.0133361816406
2021-10-29,147.00926208496094,25.52142333984375,371.3333435058594
2021-11-01,146.18495178222656,25.780963897705078,402.86334228515625
2021-11-02,147.2251739501953,26.35393524169922,390.6666564941406
2021-11-03,148.66781616210938,26.550588607788086,404.6199951171875
2021-11-04,148.14767456054688,29.74787712097168,409.9700012207031
2021-11-05,148.6783905029297,29.698965072631836,407.36334228515625
2021-11-08,147.8528594970703,30.749088287353516,387.64666748046875
2021-11-09,148.2164764404297,30.602352142333984,341.1666564941406
2021-11-10,145.37615966796875,29.406484603881836,355.98333740234375
2021-11-11,145.3270263671875,30.33582878112793,354.5033264160156
2021-11-12,147.4105987548828,30.33582878112793,344.47332763671875
2021-11-15,147.42041015625,29.971477508544922,337.7966613769531
2021-11-16,148.4032440185547,30.149160385131836,351.57666015625
2021-11-17,150.85040283203125,29.208839416503906,363.0033264160156
2021-11-18,155.15504455566406,31.618532180786133,365.4599914550781
2021-11-19,157.7889404296875,32.92620086669922,379.0199890136719
2021-11-22,158.25088500976562,31.899032592773438,385.6233215332031
2021-11-23,158.6342010498047,31.689411163330078,369.6766662597656
2021-11-24,159.1550750732422,32.615760803222656,372.0
2021-11-26,154.11329650878906,31.44684600830078,360.6400146484375
2021-11-29,157.48428344726562,33.316505432128906,378.9966735839844
2021-11-30,162.45729064941406,32.61775588989258,381.586669921875
2021-12-01,161.93641662597656,31.3828067779541,365.0
2021-12-02,160.94375610351562,32.072662353515625,361.5333251953125
2021-12-03,159.05679321289062,30.642038345336914,338.3233337402344
2021-12-06,162.4769744873047,29.987125396728516,336.336669921875
2021-12-07,168.23617553710938,32.37315368652344,350.5833435058594
2021-12-08,172.069091796875,31.773155212402344,356.32000732421875
2021-12-09,171.55804443359375,30.439374923706055,334.6000061035156
2021-12-10,176.36395263671875,30.147857666015625,339.010009765625
2021-12-13,172.71774291992188,28.114238739013672,322.13665771484375
2021-12-14,171.3319854736328,28.289949417114258,319.5033264160156
2021-12-15,176.2165069580078,30.40842628479004,325.3299865722656
2021-12-16,169.2975616455078,28.339868545532227,308.97332763671875
2021-12-17,168.19688415527344,27.754840850830078,310.8566589355469
2021-12-20,166.83078002929688,27.6729736328125,299.9800109863281
2021-12-21,170.01502990722656,29.02672576904297,312.84332275390625
2021-12-22,172.61944580078125,29.351184844970703,336.2900085449219
2021-12-23,173.2484588623047,29.59078598022461,355.6666564941406
2021-12-27,177.22879028320312,30.89362144470215,364.64666748046875
2021-12-28,176.20668029785156,30.271656036376953,362.8233337402344
2021-12-29,176.29515075683594,29.951187133789062,362.0633239746094
2021-12-30,175.13543701171875,29.536880493164062,356.7799987792969
2021-12-31,174.5162811279297,29.36216926574707,352.260009765625
2022-01-03,178.87989807128906,30.070987701416016,399.9266662597656
2022-01-04,176.60963439941406,29.241369247436523,383.1966552734375
2022-01-05,171.91188049316406,27.558164596557617,362.7066650390625
2022-01-06,169.04208374023438,28.13121223449707,354.8999938964844
2022-01-07,169.2091064453125,27.201757431030273,342.32000732421875
2022-01-10,169.22879028320312,27.354507446289062,352.7066650390625
2022-01-11,172.069091796875,27.770811080932617,354.79998779296875
2022-01-12,172.51133728027344,27.952512741088867,368.739990234375
2022-01-13,169.22879028320312,26.530874252319336,343.85333251953125
2022-01-14,170.09368896484375,26.897266387939453,349.8699951171875
2022-01-18,166.87989807128906,25.85999298095703,343.5033264160156
2022-01-19,163.37130737304688,25.025379180908203,331.8833312988281
2022-01-20,161.6808624267578,24.10990333557129,332.0899963378906
2022-01-21,159.61700439453125,23.335193634033203,314.6333312988281
2022-01-24,158.84054565429688,23.333192825317383,310.0
2022-01-25,157.03221130371094,22.28693389892578,306.1333312988281
2022-01-26,156.9437713623047,22.734188079833984,312.4700012207031
2022-01-27,156.48182678222656,21.907562255859375,276.3666687011719
2022-01-28,167.40077209472656,22.80207633972168,282.1166687011719
2022-01-31,171.77426147460938,24.445350646972656,312.239990234375
2022-02-01,171.60716247558594,24.597091674804688,310.4166564941406
2022-02-02,172.81600952148438,25.200088500976562,301.88665771484375
2022-02-03,169.9265899658203,23.90823745727539,297.0466613769531
2022-02-04,169.6411895751953,24.27862548828125,307.7733459472656
2022-02-07,168.92286682128906,24.686941146850586,302.4466552734375
2022-02-08,172.04232788085938,25.06631088256836,307.3333435058594
2022-02-09,173.46917724609375,26.660659790039062,310.6666564941406
2022-02-10,169.37548828125,25.7811222076416,301.51666259765625
2022-02-11,165.95101928710938,23.909236907958984,286.6666564941406
2022-02-14,166.1872100830078,24.226709365844727,291.9200134277344
2022-02-15,170.0348358154297,26.451005935668945,307.4766540527344
2022-02-16,169.79869079589844,26.46697998046875,307.7966613769531
2022-02-17,166.1872100830078,24.466310501098633,292.1166687011719
2022-02-18,164.63238525390625,23.602745056152344,285.6600036621094
2022-02-22,161.6999053955078,23.351163864135742,273.84332275390625
2022-02-23,157.51763916015625,22.34982681274414,254.67999267578125
2022-02-24,160.14511108398438,23.708568572998047,266.92333984375
2022-02-25,162.22145080566406,24.116893768310547,269.9566650390625
2022-02-28,162.48712158203125,24.344512939453125,290.1433410644531
2022-03-01,160.59774780273438,23.438018798828125,288.1233215332031
2022-03-02,163.9041748046875,24.18390464782715,293.2966613769531
2022-03-03,163.57943725585938,23.678661346435547,279.7633361816406
2022-03-04,160.56825256347656,22.901819229125977,279.42999267578125
2022-03-07,156.7599334716797,21.320180892944336,268.1933288574219
2022-03-08,154.9295654296875,21.4819393157959,274.79998779296875
2022-03-09,160.3517608642578,22.979703903198242,286.3233337402344
2022-03-10,155.99240112304688,22.624231338500977,279.4333190917969
2022-03-11,152.26278686523438,22.067062377929688,265.1166687011719
2022-03-14,148.21835327148438,21.2982120513916,255.4566650390625
2022-03-15,152.6170654296875,22.938764572143555,267.2966613769531
